,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y
1128,4598,상왕십리역,730.8823529411765,197.11764705882354,278.1596638655462,247.5126050420168,492.8352941176471,346.3294117647059,37.56474469,127.0301704
1129,4599,금호공원,44.625,47.979166666666664,68.34821428571429,104.17857142857143,57.9125,157.4625,37.54965233,127.01976
1130,4600,성동구도시관리공단.서울시시설관리공단,108.63541666666667,222.86458333333334,112.08482142857143,89.69642857142857,218.9875,89.58125,37.57195346,127.0368548
1131,4602,e편한세상금호117동,33.82539682539683,51.3015873015873,24.86394557823129,82.70068027210884,12.914285714285715,104.34285714285713,37.55254922,127.0248879
1132,4603,왕십리자이.신당현대아파트,213.21621621621622,57.99099099099099,89.47104247104248,182.5019305019305,52.76756756756757,459.58378378378376,37.56083144,127.0237949
1133,4615,중앙슈퍼,193.47916666666666,59.291666666666664,45.61607142857143,124.11607142857143,25.637500000000003,267.6375,37.54952979,127.0665039
1134,4648,한신아파트,315.4375,122.6875,113.86607142857143,255.97321428571428,64.7,560.0,37.55075811,127.0194215
1135,4650,마장동축산물시장,292.2708333333333,87.84375,187.54464285714286,97.44196428571429,165.95625,110.5,37.56964635,127.0374485
1136,4651,금호고등학교,73.92063492063491,44.57142857142857,46.244897959183675,37.80952380952381,17.638095238095236,35.59047619047619,37.55284668,127.0239835
1137,4658,극동.풍림아파트,272.2083333333333,147.35416666666666,91.08928571428572,392.7767857142857,47.2625,786.0125,37.55904052,127.0237126
1138,4659,럭키슈퍼,302.5625,61.75,52.151785714285715,121.09821428571429,31.575,263.35,37.55031705,127.0671373
1139,4667,중앙병원앞,38.916666666666664,183.875,14.9375,317.8392857142857,8.2,481.25,37.55212822,127.0194528
1140,4668,도선동사거리,227.78125,50.21875,106.59821428571428,53.205357142857146,71.9375,43.875,37.56674695,127.0366528
1141,4669,논골신협.대림아파트후문,512.0625,168.3125,230.97321428571428,452.8482142857143,114.3375,755.8,37.5575416,127.0246061
1142,4670,송정동자치회관입구,434.9375,77.4375,92.55357142857143,115.50892857142857,66.45,260.8375,37.55114605,127.0678029
1143,4671,성동구청,73.78125,109.89583333333333,110.05803571428571,93.67857142857143,91.95625,81.2375,37.56330292,127.0360716
1144,4672,논골사거리,367.8333333333333,85.77083333333333,199.95535714285714,272.5357142857143,129.375,380.875,37.55612606,127.0248125
1145,4674,신금호역,699.6875,785.2916666666666,100.20535714285714,844.1071428571429,57.8625,1013.575,37.55436102,127.0197174
1146,4675,금호산입구,2.6410256410256414,58.56410256410257,2.4065934065934065,20.824175824175825,1.3692307692307693,27.553846153846152,37.55686078,127.0194892
1147,4677,성동중앙교회.벽산아파트정문,98.8125,79.08333333333333,36.151785714285715,77.85714285714286,19.425,89.9625,37.55301592,127.0248707
1148,4679,무학중학교.무학여고,125.53125,31.90625,293.3169642857143,92.75,357.63125,106.15,37.55840155,127.0332959
1149,4680,천은교회,1.3958333333333333,21.333333333333332,3.4375,25.919642857142858,3.7125,34.625,37.55461795,127.0266799
1150,4684,금호어린이집,3.4791666666666665,137.5,2.2232142857142856,36.88392857142857,1.25,20.05,37.55685253,127.0183946
1151,4685,행당2동주민센터,23.35483870967742,30.666666666666664,48.82488479262673,98.63133640552995,48.225806451612904,111.52903225806452,37.55782997,127.0304205
1152,4686,금봉어린이집.또또와마트,145.85416666666666,77.0625,53.642857142857146,153.1875,29.125,243.25,37.55270543,127.02878
1153,4691,대경정보산업고등학교,2.75,825.7291666666666,0.4642857142857143,82.78571428571428,0.1,30.1,37.55609696,127.0174774
1154,4696,대현산체육관입구,285.0833333333333,31.541666666666668,132.52678571428572,150.78571428571428,66.1625,254.0625,37.55302297,127.0296874
1155,4697,GS주유소,509.8541666666667,72.5,262.9017857142857,99.36607142857143,241.60000000000002,102.0375,37.54677838,127.0252357
1156,4698,대림아파트후문,36.16312056737589,36.340425531914896,25.02127659574468,85.97872340425532,13.846808510638297,167.2851063829787,37.5561714,127.0269328
1157,4699,응봉하이퍼마트,262.625,19.0625,125.16964285714286,59.94642857142857,41.6375,96.475,37.55275268,127.030144
1158,4700,서울숲푸르지오아파트정문,318.4375,31.833333333333332,180.35714285714286,43.794642857142854,177.075,49.1125,37.54523192,127.0244686
1159,4701,대림상가,70.23333333333333,74.21111111111112,75.7,143.6761904761905,45.093333333333334,377.44,37.55386105,127.0344594
1160,4702,충북상회,313.5625,15.375,160.23214285714286,40.94642857142857,66.625,50.4375,37.55284036,127.0310293
1161,4706,서울숲푸르지오아파트후문,434.90625,127.82291666666667,131.04017857142858,42.61607142857143,87.925,36.075,37.54351142,127.0227817
1162,4739,응봉역.광희중,175.66666666666666,110.1875,288.8482142857143,155.11607142857142,229.01250000000002,296.2375,37.55214958,127.0344116
1163,4740,삼거리정자,117.41666666666667,6.229166666666667,58.61607142857143,10.339285714285714,27.1875,14.2875,37.55243466,127.0316785
1164,4741,금호초등학교,22.541666666666664,308.1458333333333,8.5,374.07142857142856,5.0,480.475,37.55268884,127.0194656
1165,4742,응봉초등학교.대림아파트,161.75,55.854166666666664,141.84821428571428,103.95535714285714,63.075,212.05,37.55082,127.0331097
1166,4743,행당서울숲푸르지오109동앞,108.41666666666667,22.75,52.73214285714286,13.741071428571429,21.6875,20.65,37.55441319,127.0317466
1167,4744,현대공업사앞,100.08333333333333,23.354166666666668,67.625,57.51785714285714,26.2,94.0375,37.55013686,127.0324783
1168,4745,신동아아파트후문,15.083333333333334,79.77083333333333,10.919642857142858,27.741071428571427,9.6125,18.675,37.55474061,127.0328003
1169,4746,신동아아파트,631.2142857142857,67.57142857142857,288.31632653061223,136.71428571428572,137.74285714285716,258.11428571428576,37.54971165,127.0301442
1170,4748,행당서울숲푸르지오상가앞,18.770833333333332,170.47916666666666,31.973214285714285,75.59821428571429,22.325,41.8875,37.55560075,127.0339576
1171,4749,삼성래미안아파트,520.2708333333334,110.8125,206.95535714285714,211.96428571428572,134.55,243.225,37.54833547,127.0275892
1172,4750,금호사거리,338.8541666666667,106.04166666666667,126.50892857142857,291.0357142857143,123.1,280.7,37.54813793,127.025058
1173,4751,금남시장앞.백범학원터,389.96296296296293,177.27777777777777,204.5952380952381,430.72222222222223,159.96666666666667,319.4555555555555,37.54831871,127.0216509
1174,4753,왕십리광장.왕십리역7번출구,78.63589743589743,689.9897435897436,137.24835164835164,353.0659340659341,251.96923076923076,322.6953846153846,37.56115027,127.0364978
1175,4754,두산상가후문,0.6875,1.4166666666666667,2.9375,5.116071428571429,5.2625,5.825,37.54926765,127.0167119
1176,4755,옥수동주민센터,31.104166666666668,0.8125,12.678571428571429,1.2767857142857142,16.2,0.55,37.54374716,127.0126998
1177,4756,두산아파트111동,168.66666666666666,2.6458333333333335,54.8125,2.1517857142857144,22.65,4.1625,37.55062204,127.0160746
1178,4757,두산아파트109동,9.708333333333334,4.166666666666666,7.544642857142858,4.669642857142857,2.7625,8.6125,37.54980748,127.0166788
1179,4758,극동아파트4동,1.3333333333333333,109.85416666666667,2.1607142857142856,163.1875,1.65,265.0875,37.54354271,127.0115747
1180,4759,극동아파트4동,155.4375,0.5416666666666666,108.97321428571429,1.0535714285714286,57.275,0.75,37.54352824,127.0116561
1181,4760,두산아파트109동,0.1875,7.458333333333333,0.40178571428571425,22.357142857142858,0.4125,41.0875,37.5498567,127.0167756
1182,4761,두산아파트115동,373.0,29.666666666666668,131.11607142857142,190.02678571428572,60.975,446.7,37.55096227,127.0161115
1183,4762,금호역,119.82666666666665,1330.86,128.1142857142857,552.62,264.98400000000004,363.04,37.54848371,127.0168605
1184,4763,두산아파트정문.금호역,5.625,488.04166666666663,9.035714285714286,147.14285714285714,6.2,62.9125,37.54849156,127.0166607
1185,4764,금호역,686.4791666666666,151.95833333333334,836.8928571428571,70.89285714285714,1207.075,58.85,37.54854804,127.0164962
1186,4765,금호역.3호선,342.7708333333333,57.791666666666664,439.0669642857143,85.05357142857143,927.875,87.03125,37.54830726,127.0166131
1187,4766,화단삼거리,194.70833333333334,28.666666666666668,210.26785714285714,46.85714285714286,222.0875,67.025,37.54832648,127.0196306
1188,4767,두산아파트111동,4.875,27.895833333333332,3.125,143.19642857142858,2.975,395.375,37.55072935,127.0160865
1189,4770,벽산아파트501동앞,34.416666666666664,73.45833333333333,43.80357142857143,175.83035714285714,18.825,268.1375,37.55488992,127.02551
1190,4771,벽산아파트505동앞,56.5625,36.75,66.49107142857143,135.05357142857142,17.0625,211.0625,37.55440207,127.0262411
1191,4772,벽산아파트111동앞,236.20833333333331,40.166666666666664,49.455357142857146,127.24107142857143,19.2125,270.5375,37.55304327,127.0268847
1192,4773,벽산아파트206동앞,354.0,32.708333333333336,89.21428571428571,106.33035714285714,40.225,234.6125,37.55215303,127.0273214
1193,4774,벽산아파트202동앞,496.875,17.354166666666668,144.77678571428572,54.482142857142854,74.8125,85.4875,37.55137875,127.0273319
1194,4775,벽산하이피아상가앞,59.645833333333336,26.6875,50.17857142857143,39.04464285714286,44.275,20.65,37.5521878,127.0256318
1195,4776,우리은행.백범학원터,65.1875,92.89583333333333,83.61607142857143,131.79464285714286,62.65,175.3,37.54830519,127.0209678
1196,4780,행당푸르지오아파트,63.81481481481482,48.94444444444444,76.15873015873017,141.76190476190476,66.6,337.1333333333333,37.55624115,127.034046
1197,4799,래미안옥수리버젠아파트,84.41666666666667,68.10416666666667,99.26785714285714,74.66071428571428,82.175,118.3625,37.5457739,127.0147395
1198,4800,래미안옥수리버젠아파트상가,4.5625,111.04166666666667,14.741071428571429,95.34821428571428,12.85,66.6125,37.54436602,127.0157338
1199,4801,옥수동주민센터.옥수동성당,19.208333333333332,52.0625,44.5625,46.857142857142854,32.675,35.8375,37.54359973,127.0140224
1200,4802,국민은행,136.3125,32.708333333333336,61.723214285714285,49.07142857142857,60.325,47.4875,37.54267754,127.0122495
1201,4803,국민은행,24.104166666666668,44.916666666666664,29.330357142857142,43.32142857142857,26.65,44.0,37.54286523,127.0126663
1202,4804,옥수동주민센터.옥수동성당,21.833333333333332,69.83333333333333,34.107142857142854,81.375,29.2,74.075,37.5433723,127.0136049
1203,4805,삼성아파트정문,44.6875,91.27083333333333,106.54464285714286,127.51785714285714,152.1375,114.4,37.54393378,127.015197
1204,4806,래미안옥수리버젠아파트,67.33333333333333,90.66666666666667,58.482142857142854,187.63392857142858,53.175,355.3125,37.54582581,127.0148111
1205,4807,성동노인종합복지관,151.6875,4.8125,108.75,7.383928571428571,73.325,5.5625,37.56516532,127.0414424
1206,4808,중앙하이츠아파트,136.3125,66.20833333333333,44.49107142857143,22.616071428571427,37.25,12.1375,37.56514831,127.0389053
1207,4809,민자역사후문,13.770833333333334,161.89583333333334,18.258928571428573,63.080357142857146,99.3625,40.575,37.56352689,127.0383593
1208,4811,금호1가동주민센터,59.6875,1032.5625,111.08035714285714,321.86607142857144,282.025,160.0,37.55473246,127.0208124
1209,4812,금호정형외과,208.10416666666666,81.02083333333333,330.7232142857143,85.32142857142857,605.7375,45.4875,37.55413011,127.020512
1210,4814,금호고등학교앞,24.145833333333332,28.520833333333332,43.17857142857143,13.053571428571429,37.8625,18.1875,37.5529185,127.0236269
1211,4815,벽산하이피아상가,18.479166666666668,67.1875,46.75,33.330357142857146,63.9125,46.825,37.55198687,127.0259696
1212,4816,벽산노인정,6.5,30.645833333333336,8.169642857142858,46.919642857142854,6.325,117.2125,37.55109673,127.0268495
1213,4817,벽산아파트107동,90.04166666666667,21.020833333333332,58.6875,84.88392857142857,29.987499999999997,253.4,37.55168723,127.0274199
1214,4818,벽산아파트109동,91.14583333333333,6.895833333333333,53.973214285714285,40.25892857142857,26.575,92.025,37.55263495,127.0273951
1215,4819,벽산아파트505동,18.583333333333332,13.604166666666668,13.785714285714286,66.27678571428572,8.45,47.6875,37.55430187,127.0263401
1216,4820,벽산아파트501동,11.916666666666666,38.729166666666664,11.6875,36.348214285714285,8.2,19.575,37.5549687,127.0255119
1217,4821,광희중학교.응봉역,31.208333333333336,160.33333333333334,37.80357142857143,66.78571428571428,50.9125,39.6625,37.55191298,127.0350707
1218,4822,한신아파트후문,392.6875,22.875,157.94642857142856,43.464285714285715,68.1875,49.55,37.55393206,127.0372041
1219,4823,한신아파트정문,34.645833333333336,34.791666666666664,11.357142857142858,15.946428571428571,7.4625,9.9,37.55482445,127.0353816
1220,4824,민자역사후문,2.0416666666666665,9.458333333333334,4.142857142857143,14.464285714285714,7.8125,34.45,37.56352587,127.0385139
1221,4825,중앙하이츠아파트,6.5625,27.104166666666668,2.125,37.464285714285715,2.45,70.1,37.56503001,127.0386039
1222,4826,삼성래미안아파트,1.2083333333333335,47.958333333333336,1.5625,79.48214285714286,2.0125,109.9,37.56554453,127.0402874
1223,4827,금북초등학교입구,65.39583333333333,62.125,40.455357142857146,34.49107142857143,20.9875,22.3125,37.55569763,127.023616
1224,4828,대현산배수지공원앞,2.9791666666666665,192.20833333333331,6.133928571428571,91.33035714285714,3.7375,42.375,37.55518095,127.0220274
1225,4829,선영약국,9.083333333333334,24.895833333333332,15.214285714285714,40.63392857142857,15.7875,57.25,37.56669336,127.0307609
1226,4830,텐즈힐아파트101동.115동,19.875,35.25,14.776785714285714,29.160714285714285,9.8875,27.9125,37.56688661,127.0293678
1227,4831,숭신초등학교.도선고등학교앞,6.375,58.91666666666667,16.991071428571427,55.589285714285715,5.75,57.425,37.56727466,127.027152
1228,4832,왕십리도선동주민센터,92.33333333333333,59.895833333333336,108.16071428571428,131.97321428571428,81.975,193.8,37.56770921,127.0258772
1229,4833,텐즈힐아파트120동.213동앞,319.8541666666667,43.166666666666664,146.54464285714286,106.41964285714286,88.4125,179.55,37.56890673,127.0260004
1230,4834,왕십리중앙교회,174.66666666666666,51.5625,125.15178571428571,54.910714285714285,103.9,98.95,37.57015713,127.0265654
1232,4836,마장동현대아파트,476.5,48.166666666666664,220.49107142857142,133.45089285714286,150.50625,305.475,37.57009858,127.0431669
1233,4837,청계장원아파트,177.35416666666666,0.8333333333333333,73.08928571428571,0.9464285714285714,41.5,1.4875,37.56921928,127.0448624
1234,4839,마장2교사거리,52.625,47.5,33.473214285714285,18.464285714285715,21.1375,18.0125,37.56778739,127.0454172
1235,4840,마장2교사거리,0.375,30.4375,1.0089285714285714,70.14285714285714,1.4,134.3375,37.56818353,127.0456063
1236,4842,청계장원아파트,0.35416666666666663,14.5,0.5267857142857143,69.38392857142857,1.075,173.3125,37.56936548,127.0448777
1237,4843,옥수교회,4.645833333333333,44.625,5.526785714285714,78.57142857142857,6.3374999999999995,101.425,37.54521235,127.0159089
1238,4844,텐즈힐아파트107동앞,47.833333333333336,44.125,36.357142857142854,29.160714285714285,25.9125,26.1375,37.56953441,127.028497
1239,4845,응봉동현대아파트,238.9814814814815,90.55555555555556,108.36507936507935,234.41269841269843,57.21111111111111,470.96666666666664,37.5499152,127.0309773
1240,4846,논골.대림아파트107동.금호동벽산아파트,10.301587301587302,87.01587301587301,10.129251700680273,198.40136054421768,7.647619047619047,329.45714285714286,37.5558963,127.0248579
1241,4847,옥수역5.6번출구,389.52083333333337,22.208333333333332,346.875,18.892857142857142,325.0375,21.4125,37.5418521,127.0170558
1242,4848,서울숲푸르지오아파트,194.5,70.53125,83.45982142857143,100.19642857142857,65.5625,205.65,37.54501733,127.0242601
1243,4849,언더스탠드애비뉴,3.3541666666666665,87.1875,20.276785714285715,73.9375,20.9625,41.475,37.54354556,127.0426917
1244,4850,성동구민체육센터,10.625,77.41666666666667,31.0625,66.25,32.425,37.9375,37.54515013,127.0444591
1245,4851,서울숲역,96.5,81.16666666666667,34.089285714285715,30.107142857142858,47.1125,31.5125,37.54359648,127.0452126
1246,4852,경일중고등학교,3.1458333333333335,84.10416666666667,3.5892857142857144,42.99107142857143,3.9375,51.9875,37.54231283,127.048941
1247,4854,이마트.서울숲힐스테이트아파트,4.416666666666667,86.16666666666667,15.910714285714285,78.1875,62.475,67.725,37.54025654,127.0526226
1248,4855,서울숲코오롱디지털타워2차,6.291666666666666,43.979166666666664,4.741071428571429,28.571428571428573,11.1875,38.5875,37.54130035,127.0539018
1249,4856,동부경찰관기동대,3.3125,46.729166666666664,7.544642857142858,20.026785714285715,40.8375,19.65,37.54006104,127.0546849
1250,4857,한라시그마밸리앞,47.604166666666664,44.75,16.419642857142858,34.74107142857143,45.6125,37.5125,37.5399245,127.055406
1251,4858,성수역3번출구,227.1875,312.4791666666667,81.74107142857143,113.98214285714286,110.75,191.65,37.54393533,127.057145
1252,4859,서울숲코오롱디지털타워2차,33.083333333333336,12.229166666666668,40.0,7.410714285714286,64.025,3.4125,37.54137544,127.053762
1253,4860,이마트.서울숲힐스테이트아파트,20.708333333333332,46.208333333333336,58.99107142857143,9.464285714285714,106.7,6.7875,37.54029543,127.0524268
1254,4861,현대그린아파트,69.1875,2.8333333333333335,11.919642857142858,4.9375,8.8375,3.95,37.54052649,127.0497161
1255,4862,성수역3번출구,371.3125,31.875,112.16964285714286,4.464285714285714,132.9625,4.3625,37.54357139,127.0566384
1256,4863,경일중고등학교,68.16666666666667,7.5,38.767857142857146,4.544642857142858,45.025,8.075,37.54241333,127.0491252
1257,4864,한라시그마밸리,22.229166666666668,292.7916666666667,32.38392857142857,32.151785714285715,51.5375,21.675,37.53989592,127.0552203
1258,4865,동부경찰관기동대,11.020833333333334,46.1875,26.330357142857142,6.071428571428571,46.05,3.6750000000000003,37.54001171,127.0549882
1259,4866,서울숲역,29.0625,92.95833333333333,37.61607142857143,50.8125,70.525,99.0625,37.54390252,127.0451026
1260,4867,성동구민종합체육센터,18.625,4.25,57.0625,43.75892857142857,93.6125,40.1,37.54531637,127.0443143
1261,4868,언더스탠드애비뉴,18.208333333333332,1.7291666666666665,80.28571428571429,31.241071428571427,98.725,25.3,37.54364903,127.0426065
1262,4871,뚝섬서울숲,1.2083333333333333,6.5,9.866071428571429,25.196428571428573,7.8999999999999995,26.150000000000002,37.54367936,127.03736
1263,4872,옥수역2번출구,60.75,497.9791666666667,43.33035714285714,332.0,39.5875,466.2375,37.54176638,127.0174712
1264,4873,성수대교북단교차로,1.3333333333333333,8.520833333333334,7.544642857142858,11.607142857142858,12.1,14.875,37.54428467,127.0354028
1265,4874,옥수파크힐스아파트,150.29166666666666,82.79166666666667,83.5,160.36607142857142,79.4875,231.3125,37.54724759,127.0128528
1266,4875,옥수파크힐스아파트,141.0,114.60416666666667,101.07142857142857,152.95535714285714,65.725,331.3375,37.54715854,127.0128041
1267,4876,마장역,27.9375,48.416666666666664,44.232142857142854,28.160714285714285,67.1125,30.8875,37.56608087,127.0426852
1268,4877,마장역,14.208333333333332,48.958333333333336,29.4375,86.25892857142857,38.824999999999996,108.1375,37.56604857,127.0430045
1269,4878,옥정초등학교,0.8854166666666666,80.875,1.4776785714285714,41.58482142857143,1.21875,27.68125,37.54093458,127.0153973
1270,4879,e편한세상금호109동,1.7301587301587302,33.06349206349206,6.217687074829932,50.78911564625851,5.0476190476190474,47.99047619047619,37.55338679,127.0221426
1271,4883,왕십리자이아파트107동,31.82608695652174,18.17391304347826,10.329192546583851,51.26086956521739,5.043478260869565,112.21739130434783,37.55971397,127.0259542
1272,4884,왕십리KCC스위첸아파트,159.8627450980392,8.588235294117647,89.48319327731093,24.453781512605044,62.01176470588236,25.66470588235294,37.56040061,127.0269443
1273,4885,금호베스트빌아파트노인정앞,71.28985507246377,38.26086956521739,37.807453416149066,82.56521739130434,14.869565217391305,108.89565217391304,37.56184257,127.025055
1274,4886,풍림아이원아파트후문,28.463768115942027,27.6231884057971,20.77639751552795,51.27950310559007,19.782608695652176,119.36521739130436,37.56020681,127.0268431
1275,4887,응봉역.광희중학교,43.416666666666664,20.197916666666668,27.200892857142858,28.71875,34.73125,53.21875,37.55182433,127.0355466
1276,4888,대림강변타운아파트A상가,196.33333333333334,6.6875,29.482142857142858,32.36607142857143,20.9125,95.2875,37.5546281,127.0358684
1277,4889,리버그린동아아파트정문,417.9583333333333,2.2083333333333335,90.42857142857143,5.919642857142858,39.8,8.2,37.553483,127.0375192
1278,4890,서울숲리버뷰자이아파트제2주차장,193.84444444444443,9.777777777777777,37.17142857142857,7.142857142857142,19.386666666666667,6.133333333333334,37.55635234,127.0393651
1279,4891,서울숲리버뷰자이아파트제2주차장,12.4,15.755555555555556,5.533333333333333,53.38095238095238,4.586666666666667,155.90666666666667,37.55630562,127.0392595
1280,4892,서울숲리버뷰자이아파트제1주차장,28.4375,11.854166666666666,3.294642857142857,48.44642857142857,3.1375,131.675,37.55416241,127.0390069
1281,4893,왕십리로교차로,6.764705882352941,58.72549019607844,17.344537815126053,41.042016806722685,44.023529411764706,75.5764705882353,37.55772707,127.0390032
1282,4894,왕십리로교차로,11.392156862745097,94.33333333333334,5.319327731092437,26.420168067226893,10.047058823529412,16.0,37.5577652,127.0391115
1283,4895,리버그린동아아파트,6.7254901960784315,19.15686274509804,1.3697478991596639,68.0924369747899,1.8705882352941177,237.6823529411765,37.55329591,127.0383415
1284,4896,서울숲리버뷰자이아파트제1주차장,126.13888888888887,1.7777777777777777,24.36904761904762,2.511904761904762,18.633333333333333,5.366666666666667,37.55469932,127.039346
1285,4897,왕십리역6-1번출구,615.5,462.1666666666667,271.92857142857144,224.39285714285714,169.81666666666666,129.54999999999998,37.56106301,127.0377868
1286,4898,행당동서울숲더샵,45.30555555555555,26.333333333333332,23.083333333333332,31.166666666666668,8.966666666666667,23.75,37.55779373,127.0399242
1287,4899,행당동서울숲더샵,4.861111111111111,13.333333333333334,12.19047619047619,28.39285714285714,16.633333333333333,51.15,37.55814546,127.0392784
1288,4904,한양대학교병원본관1층,9.916666666666666,241.13888888888889,18.011904761904763,94.33333333333333,27.866666666666664,32.61666666666667,37.55945752,127.0437075
1289,4905,한양대학교병원본관1층,16.61111111111111,1.5,44.297619047619044,4.357142857142858,31.78333333333333,4.883333333333334,37.55945313,127.0436342
1290,4906,한양대학교병원응급실,27.694444444444443,447.1111111111111,32.797619047619044,148.4642857142857,45.166666666666664,159.70000000000002,37.55989644,127.0445586
1291,4907,한양대학교류마티스병원동관,102.55555555555556,135.91666666666666,144.36904761904762,98.3690476190476,267.3,24.25,37.55983359,127.0446476
1292,4908,한양대학교백남학술정보관,0.9444444444444443,135.44444444444443,4.023809523809524,111.25,10.233333333333333,27.650000000000002,37.55904652,127.0447171
1293,4909,한양대학교종합기술연구원,8.777777777777779,26.777777777777782,53.5,15.428571428571429,104.53333333333335,8.799999999999999,37.55901806,127.0448376
1294,4910,한양대학교생활과학대학,15.111111111111112,270.77777777777777,81.05952380952381,162.47619047619048,185.71666666666667,50.36666666666667,37.55688834,127.0463104
1295,4911,한양대학교정문,4.555555555555555,6.833333333333333,16.333333333333332,19.238095238095237,25.366666666666664,27.599999999999998,37.55795404,127.0419315
1296,4912,한양대학교제2의학관,27.666666666666668,38.47222222222222,24.28571428571429,18.25,8.966666666666667,10.583333333333334,37.55881532,127.0419242
1297,4913,한양대학교동문회관,8.583333333333334,3.75,28.09523809523809,13.05952380952381,33.85,16.45,37.55883291,127.0418226
1298,4914,한양대학교정문,204.22222222222226,26.222222222222225,118.61904761904763,24.452380952380953,54.06666666666666,14.216666666666667,37.55777064,127.0420581
1299,5001,군자교입구,458.20454545454544,273.6060606060606,240.33116883116884,184.9599567099567,246.38333333333333,273.19848484848484,37.55873152,127.0756403
1300,5002,군자교입구,268.0176767676768,224.3989898989899,168.96536796536796,237.7900432900433,190.91060606060606,376.3484848484849,37.55876459,127.0748828
1301,5003,군자역4번출구.용마초등학교,328.95674300254456,240.09923664122138,230.18102508178845,225.32497273718647,267.7038167938931,297.33129770992366,37.55606513,127.0824525
1302,5004,군자역5번출구.용마초등학교,372.7201017811705,276.20101781170484,271.87568157033803,264.06761177753543,382.43969465648854,360.5786259541985,37.55617936,127.081539
1303,5005,중곡동입구삼거리,367.5130208333333,265.0703125,173.375,202.22098214285714,148.6453125,251.7765625,37.55449163,127.0865475
1304,5006,어린이대공원후문아차산역,466.82318840579705,333.19420289855077,359.27950310559004,326.99503105590065,349.74434782608694,470.12695652173915,37.55124777,127.0902385
1305,5007,어린이대공원후문아차산역,555.8356807511738,405.26056338028167,384.4356136820926,403.6307847082495,454.87887323943664,462.12957746478867,37.55240618,127.0891987
1306,5008,중곡동입구삼거리,181.8139534883721,109.71576227390182,84.30675526024363,147.94905869324475,101.27441860465116,211.13488372093025,37.55489029,127.0849042
1307,5009,새밭교회,268.1666666666667,211.27083333333334,130.12797619047618,198.25297619047618,112.70833333333333,311.02916666666664,37.54892166,127.0935005
1308,5010,새밭교회,336.06944444444446,314.19444444444446,165.375,209.47916666666666,176.45833333333334,285.3666666666667,37.54903774,127.0926649
1309,5011,광나루역,586.3472222222223,291.68055555555554,577.8392857142857,257.9613095238095,623.4375,364.15000000000003,37.54561673,127.1033376
1310,5012,광나루역,336.61111111111114,704.5347222222222,245.81547619047618,521.0863095238095,321.77916666666664,566.85,37.5454441,127.1034046
1311,5101,군자교,61.67195767195768,52.888888888888886,45.929705215419496,58.31519274376417,76.76825396825396,129.05079365079365,37.56157775,127.0750847
1312,5102,군자교,67.73958333333333,39.942708333333336,42.578125,24.125,32.65625,33.7875,37.56234094,127.0753578
1313,5103,메리놀외방선교회,97.5,313.9791666666667,78.6875,131.03571428571428,63.275,112.55625,37.55921116,127.0775411
1314,5104,메리놀외방선교회,99.1736111111111,57.68055555555555,120.35714285714285,83.05654761904762,284.83750000000003,157.71666666666667,37.55911547,127.0775487
1315,5105,중곡1동주민센터입구,53.47222222222222,64.39583333333333,41.023809523809526,93.52678571428572,51.89166666666667,176.88750000000002,37.56029476,127.078201
1316,5106,중곡1동주민센터입구,177.17708333333334,256.1875,103.81696428571429,84.93303571428571,62.775,78.0625,37.5609461,127.0785052
1317,5107,중곡1동사거리,90.8125,96.80555555555556,64.19642857142857,180.38392857142856,83.925,272.95,37.56247632,127.0794073
1318,5108,중곡1동사거리,289.15625,87.25,146.69642857142856,65.25446428571429,111.84375,86.51875,37.56261623,127.0794125
1319,5109,중마초등학교.중곡제일골목시장앞,151.5625,104.39583333333333,229.37946428571428,161.47321428571428,267.78125,240.325,37.5652447,127.0809046
1320,5111,용마사거리,468.3229166666667,147.38541666666666,373.05357142857144,79.90178571428571,273.0875,90.3375,37.56236858,127.0819134
1321,5112,중곡2동주민센터앞,182.69791666666666,106.77083333333333,140.88392857142858,50.44642857142857,101.7625,38.196875,37.55986218,127.0809138
1322,5113,중곡2동주민센터앞,23.005208333333332,61.161458333333336,33.75669642857143,106.31473214285714,56.4625,218.303125,37.55987451,127.0810625
1323,5114,중곡동성당앞,105.38020833333334,58.515625,58.66294642857143,111.92410714285714,78.7625,171.8375,37.56292789,127.0827382
1324,5115,국립서울병원앞,74.703125,91.90104166666667,32.14732142857143,57.01785714285714,37.634375,73.765625,37.56391836,127.083271
1325,5116,중곡동종점,525.6028368794326,172.5886524822695,271.6595744680851,107.11854103343465,162.94893617021276,135.62978723404257,37.56207839,127.0871174
1326,5117,중곡보건지소,173.57291666666666,156.91666666666666,122.58482142857143,140.95982142857142,123.9875,207.0375,37.55968287,127.0871446
1327,5118,신성시장앞,749.90625,238.984375,465.47767857142856,216.60714285714286,316.7,199.9125,37.55832503,127.0877592
1328,5119,중곡우체국앞,63.125,84.26041666666667,26.022321428571427,140.49553571428572,36.00625,159.90625,37.56143417,127.0839381
1329,5120,면곡시장,63.85964912280702,31.46666666666667,35.509774436090225,38.77593984962406,48.74947368421052,83.15789473684211,37.56976908,127.0796079
1330,5121,면곡시장,111.45833333333333,71.32083333333334,69.6,40.878571428571426,62.470000000000006,59.1375,37.57027402,127.0795988
1331,5122,중곡아파트,82.89300411522633,51.584362139917694,61.74955908289241,56.25573192239858,83.04938271604938,117.80246913580247,37.56643222,127.0778111
